-1.022454 , 192
-0.574690 , 193
-1.320748 , 194
-1.626479 , 195
-1.725343 , 196
-1.549199 , 197
-2.498105 , 198
-2.750073 , 199
-2.967710 , 200
-2.330792 , 201
-2.476224 , 202
-3.282221 , 203
-2.655662 , 204
-3.350713 , 205
-2.722632 , 206
-3.192666 , 207
-3.011876 , 208
-4.019105 , 209
-3.587358 , 210
-3.601387 , 211
-4.058802 , 212
-4.188305 , 213
-4.286263 , 214
-4.116968 , 215
-3.837742 , 216
-4.601145 , 217
-3.426307 , 218
-3.865638 , 219
-4.202576 , 220
-3.277174 , 221
-4.210080 , 222
-4.009692 , 223
-3.967131 , 224
-3.123880 , 225
-4.345854 , 226
-3.240960 , 227
-4.168406 , 228
-3.158207 , 229
-3.777284 , 230
-3.211507 , 231
-3.483112 , 232
-3.201088 , 233
-2.239131 , 234
-2.411383 , 235
-3.154693 , 236
-2.904457 , 237
-1.927192 , 238
-1.402611 , 239
-1.995019 , 240
-1.331865 , 241
-1.661269 , 242
-1.189867 , 243
-0.697421 , 244
-1.579366 , 245
-1.255112 , 246
-0.863273 , 247
-0.688220 , 248
-0.715165 , 249
0.596293 , 250
0.391642 , 251
0.647211 , 252
0.784545 , 253
0.268507 , 254
0.499857 , 255
1.638708 , 256
0.709183 , 257
1.581475 , 258
2.271292 , 259
1.548784 , 260
2.304970 , 261
2.597991 , 262
2.086049 , 263
3.259240 , 264
3.133102 , 265
2.577941 , 266
3.163171 , 267
3.574388 , 268
2.809412 , 269
2.804772 , 270
3.813468 , 271
3.392587 , 272
3.210663 , 273
4.416257 , 274
3.372988 , 275
4.123753 , 276
4.139682 , 277
4.336548 , 278
4.142404 , 279
3.524534 , 280
3.711127 , 281
3.907453 , 282
4.549165 , 283
3.632203 , 284
4.480649 , 285
3.354886 , 286
4.363796 , 287
3.837263 , 288
3.583169 , 289
3.981642 , 290
2.851436 , 291
3.681346 , 292
3.008046 , 293
3.756790 , 294
3.139432 , 295
3.064706 , 296
2.315064 , 297
3.203080 , 298
2.993105 , 299
2.170728 , 300
1.633394 , 301
2.414554 , 302
1.701868 , 303
1.316800 , 304
1.968901 , 305
1.331373 , 306
1.503499 , 307
0.498656 , 308
1.100051 , 309
0.018734 , 310
0.251252 , 311
-0.008851 , 312
0.225985 , 313
-0.285696 , 314
-0.063634 , 315
-1.111725 , 316
-1.374497 , 317
-0.742612 , 318
-0.736977 , 319
-1.631943 , 320
-1.304907 , 321
-1.925176 , 322
-2.010450 , 323
-2.709495 , 324
-2.614105 , 325
-2.396321 , 326
-3.208650 , 327
-3.384398 , 328
-3.584000 , 329
-2.753172 , 330
-2.984691 , 331
-3.823712 , 332
-3.587759 , 333
-3.834806 , 334
-3.565419 , 335
-4.074812 , 336
-3.416819 , 337
-3.266938 , 338
-4.178746 , 339
-3.893029 , 340
-4.263255 , 341
-3.347937 , 342
-4.360222 , 343
-4.530777 , 344
-4.205877 , 345
-4.101721 , 346
-3.360351 , 347
-4.469612 , 348
-3.705803 , 349
-3.933685 , 350
-3.317837 , 351
-4.093783 , 352
-3.973734 , 353
-3.823490 , 354
-3.746782 , 355
-3.739214 , 356
-2.551665 , 357
-3.451844 , 358
-3.419128 , 359
-3.280756 , 360
-2.433790 , 361
-3.041016 , 362
-2.581270 , 363
-1.541670 , 364
-2.360286 , 365
-1.279057 , 366
-2.198020 , 367
-1.235324 , 368
-1.422607 , 369
-1.313650 , 370
-1.382259 , 371
-0.155753 , 372
-0.679897 , 373
0.380312 , 374
0.123719 , 375
0.086538 , 376
-0.072713 , 377
0.095143 , 378
0.860514 , 379
0.391602 , 380
1.278395 , 381
1.608303 , 382
1.124193 , 383
1.379374 , 384
2.207925 , 385
1.717930 , 386
1.704109 , 387
2.976473 , 388
2.608485 , 389
2.314146 , 390
2.487365 , 391
3.530090 , 392
3.591618 , 393
3.219927 , 394
3.484804 , 395
3.645155 , 396
3.078470 , 397
3.386622 , 398
3.956579 , 399
3.199774 , 400
4.015481 , 401
3.604232 , 402
3.370019 , 403
3.750152 , 404
3.318323 , 405
3.475587 , 406
3.722266 , 407
3.705873 , 408
4.053443 , 409
4.393962 , 410
3.613077 , 411
3.718184 , 412
3.341137 , 413
3.384928 , 414
3.754108 , 415
4.152316 , 416
3.269227 , 417
3.054697 , 418
2.744898 , 419
2.561985 , 420
3.562965 , 421
3.480375 , 422
3.338207 , 423
2.626347 , 424
1.963588 , 425
1.920076 , 426
2.608114 , 427
1.694490 , 428
1.673382 , 429
1.351975 , 430
1.837443 , 431
0.985922 , 432
1.074008 , 433
0.322458 , 434
1.093864 , 435
0.460849 , 436
0.255245 , 437
0.415723 , 438
-0.780361 , 439
0.102328 , 440
-0.967693 , 441
-0.413181 , 442
-0.808955 , 443
-1.322354 , 444
-0.856235 , 445
-1.467586 , 446
-1.910156 , 447
-2.248020 , 448
-2.178668 , 449
-2.949708 , 450
-3.157012 , 451
-2.990286 , 452
-2.469468 , 453
-3.560191 , 454
-2.565702 , 455
-3.726323 , 456
-3.536351 , 457
-3.602548 , 458
-3.247862 , 459
-3.498933 , 460
-3.899596 , 461
-3.576320 , 462
-4.385534 , 463
-3.257640 , 464
-4.346439 , 465
-3.997924 , 466
-4.513863 , 467
-3.824221 , 468
-4.555142 , 469
-3.448433 , 470
-4.528325 , 471
-3.568529 , 472
-3.669356 , 473
-3.847078 , 474
-4.069774 , 475
-3.964845 , 476
-3.158115 , 477
-3.805006 , 478
-3.221235 , 479
-2.847015 , 480
-2.995909 , 481
-2.921052 , 482
-3.173333 , 483
-2.435733 , 484
-3.187376 , 485
-2.572362 , 486
-2.502442 , 487
-1.874133 , 488
-2.138736 , 489
-1.645836 , 490
-2.044322 , 491
-1.043996 , 492
-1.122792 , 493
-0.924893 , 494
-0.786965 , 495
-1.276704 , 496
-1.224277 , 497
0.034541 , 498
-0.366753 , 499
-0.697896 , 500
0.755754 , 501
0.382472 , 502
1.224985 , 503
0.140423 , 504
0.508978 , 505
1.761299 , 506
1.635593 , 507
1.736512 , 508
1.606525 , 509
1.376557 , 510
1.452248 , 511
2.842613 , 512
2.762533 , 513
2.176045 , 514
3.102657 , 515
2.613293 , 516
2.684552 , 517
2.835491 , 518
2.840156 , 519
2.906484 , 520
4.165927 , 521
3.843043 , 522
3.696435 , 523
3.587673 , 524
4.064263 , 525
4.282313 , 526
3.672208 , 527
3.819103 , 528
3.964157 , 529
3.837036 , 530
4.070574 , 531
4.231689 , 532
3.338745 , 533
4.221024 , 534
4.194822 , 535
4.022383 , 536
3.550481 , 537
3.485521 , 538
3.532273 , 539
3.125050 , 540
3.799998 , 541
3.411401 , 542
3.807414 , 543
3.392802 , 544
3.238185 , 545
3.292932 , 546
2.560663 , 547
3.060874 , 548
2.328862 , 549
2.160304 , 550
1.602999 , 551
2.303276 , 552
1.854160 , 553
1.670178 , 554
2.058805 , 555
1.099807 , 556
1.751989 , 557
1.174536 , 558
1.225468 , 559
0.574548 , 560
-0.302457 , 561
-0.353666 , 562
-0.531617 , 563
-0.320200 , 564
-0.968481 , 565
-0.434371 , 566
-1.294438 , 567
-1.513234 , 568
-1.002334 , 569
-0.955130 , 570
-2.211678 , 571
-1.834984 , 572
-1.734315 , 573
-1.904811 , 574
-2.652772 , 575
-3.142906 , 576
-3.183978 , 577
-2.777313 , 578
-2.674551 , 579
-2.658317 , 580
-3.452673 , 581
-3.668795 , 582
-3.850296 , 583
-3.381267 , 584
-3.083255 , 585
-3.258924 , 586
-3.804178 , 587
-3.459541 , 588
-3.616527 , 589
-3.648842 , 590
-4.383625 , 591
-3.913196 , 592
-3.408611 , 593
-3.471867 , 594
-3.660753 , 595
-3.509326 , 596
-3.751440 , 597
-3.955180 , 598
-3.253382 , 599
-3.290880 , 600
-3.751126 , 601
-3.425867 , 602
-3.118593 , 603
-3.694086 , 604
-3.766832 , 605
-2.982138 , 606
-2.894976 , 607
-2.865817 , 608
-3.230459 , 609
-2.225845 , 610
-1.961442 , 611
-2.171821 , 612
-2.510366 , 613
-1.825581 , 614
-1.944966 , 615
-1.888180 , 616
-1.680148 , 617
-1.120167 , 618
-0.677211 , 619
-0.426847 , 620
-0.811897 , 621
-0.045067 , 622
-0.365013 , 623
0.354190 , 624
-0.018689 , 625
0.182582 , 626
0.404839 , 627
1.063737 , 628
0.241516 , 629
0.794334 , 630
1.319033 , 631
0.680994 , 632
1.458844 , 633
2.224774 , 634
2.238775 , 635
2.465450 , 636
2.725053 , 637
2.596860 , 638
3.205509 , 639
2.130427 , 640
2.393758 , 641
3.000867 , 642
2.511871 , 643
3.001846 , 644
2.851912 , 645
3.894515 , 646
3.498663 , 647
2.965263 , 648
3.091633 , 649
4.216574 , 650
3.764868 , 651
4.158435 , 652
4.120435 , 653
4.497217 , 654
4.566550 , 655
4.109638 , 656
3.521548 , 657
3.511763 , 658
3.490646 , 659
3.544466 , 660
4.506837 , 661
3.405370 , 662
4.290671 , 663
4.296660 , 664
3.996600 , 665
3.483327 , 666
3.144436 , 667
3.412292 , 668
3.217893 , 669
2.981728 , 670
2.463753 , 671
2.212686 , 672
2.962560 , 673
2.286761 , 674
1.877662 , 675
2.184726 , 676
2.165959 , 677
1.504771 , 678
1.646202 , 679
2.151211 , 680
1.768339 , 681
0.593184 , 682
1.166765 , 683
1.192239 , 684
0.731041 , 685
0.906746 , 686
0.046495 , 687
-0.304335 , 688
0.017621 , 689
-0.273291 , 690
-0.306071 , 691
-0.359279 , 692
-0.407477 , 693
-1.094816 , 694
-2.072673 , 695
-2.035847 , 696
-2.302734 , 697
-1.711556 , 698
-2.104647 , 699
-1.862797 , 700
-2.715948 , 701
-3.186758 , 702
-3.508131 , 703
-2.769790 , 704
-2.665163 , 705
-3.524479 , 706
-3.257948 , 707
-3.921906 , 708
-3.794869 , 709
-3.461785 , 710
-3.181360 , 711
-4.284947 , 712
-4.400589 , 713
-3.449329 , 714
-3.654600 , 715
-4.621073 , 716
-3.676767 , 717
-3.435194 , 718
-3.525663 , 719
-4.332316 , 720
-3.535499 , 721
-3.794914 , 722
-3.565945 , 723
-3.402804 , 724
-3.910887 , 725
-4.292119 , 726
-4.244989 , 727
-3.607117 , 728
-4.139233 , 729
-3.020387 , 730
-3.182625 , 731
-2.954276 , 732
-3.656707 , 733
-3.566723 , 734
-3.234973 , 735
-1.969527 , 736
-2.471217 , 737
-1.735728 , 738
-2.468127 , 739
-1.672364 , 740
-1.929863 , 741
-1.413376 , 742
-1.279568 , 743
-1.053455 , 744
-0.890542 , 745
-1.044120 , 746
-1.091731 , 747
-0.025170 , 748
0.324199 , 749
-0.679239 , 750
0.842606 , 751
0.582007 , 752
0.058495 , 753
0.313532 , 754
1.074971 , 755
1.582920 , 756
1.971073 , 757
0.897332 , 758
1.761213 , 759
2.561077 , 760
2.637063 , 761
2.957721 , 762
2.380348 , 763
2.513739 , 764
2.803708 , 765
2.659383 , 766
3.515309 , 767
2.665894 , 768
3.036119 , 769
3.908414 , 770
3.699000 , 771
3.952625 , 772
4.207902 , 773
3.545946 , 774
4.292433 , 775
3.607412 , 776
4.439260 , 777
3.939500 , 778
3.504872 , 779
4.224757 , 780
3.529640 , 781
3.669867 , 782
3.940759 , 783
3.828990 , 784
3.274477 , 785
4.364348 , 786
4.110207 , 787
4.212325 , 788
3.444707 , 789
3.037154 , 790
4.150794 , 791
3.507794 , 792
3.178089 , 793
3.478199 , 794
2.395097 , 795
2.877810 , 796
3.184276 , 797
2.685477 , 798
2.680036 , 799
2.704457 , 800
2.084967 , 801
2.044991 , 802
2.201096 , 803
0.959376 , 804
1.461707 , 805
0.899816 , 806
1.625187 , 807
1.317269 , 808
0.718170 , 809
0.904507 , 810
0.553771 , 811
-0.498661 , 812
-0.259592 , 813
-0.071618 , 814
-1.156589 , 815
-0.386118 , 816
-0.335919 , 817
-1.414335 , 818
-0.710960 , 819
-1.347892 , 820
-2.230972 , 821
-1.381190 , 822
-2.668911 , 823
-2.061413 , 824
-2.119311 , 825
-2.632978 , 826
-3.006667 , 827
-2.927548 , 828
-2.961149 , 829
-3.274670 , 830
-3.697844 , 831
-3.817381 , 832
-3.517378 , 833
-3.041671 , 834
-4.018878 , 835
-3.329731 , 836
-3.379603 , 837
-4.225312 , 838
-3.389687 , 839
-4.218186 , 840
-3.554819 , 841
-3.599157 , 842
-3.376660 , 843
-4.024825 , 844
-3.307338 , 845
-3.615694 , 846
-4.630282 , 847
-3.332488 , 848
-3.863741 , 849
-3.250611 , 850
-3.617109 , 851
-3.750396 , 852
-2.897260 , 853
-3.533824 , 854
-3.299825 , 855
-3.543160 , 856
-2.654128 , 857
-3.032467 , 858
-3.360342 , 859
-2.104907 , 860
-3.117272 , 861
-2.549028 , 862
-1.802609 , 863
-1.503452 , 864
-1.359583 , 865
-1.355933 , 866
-2.024895 , 867
-1.655972 , 868
-1.419436 , 869
-1.156973 , 870
-1.267658 , 871
-0.235202 , 872
-0.017521 , 873
-0.621880 , 874
-0.635013 , 875
0.256767 , 876
0.572047 , 877
0.004733 , 878
0.133279 , 879
0.324473 , 880
0.973623 , 881
1.307590 , 882
1.092621 , 883
1.622524 , 884
2.366109 , 885
1.636871 , 886
2.898008 , 887
2.433352 , 888
2.725380 , 889
2.128645 , 890
3.565625 , 891
3.300697 , 892
3.580273 , 893
3.901530 , 894
2.923993 , 895
3.536964 , 896
3.204642 , 897
4.189868 , 898
4.205819 , 899
3.679570 , 900
4.492890 , 901
3.595579 , 902
3.352686 , 903
4.055581 , 904
4.663691 , 905
3.473196 , 906
3.816402 , 907
4.185142 , 908
4.505976 , 909
4.211429 , 910
3.862042 , 911
4.239786 , 912
4.451504 , 913
4.288389 , 914
3.778068 , 915
3.926978 , 916
2.959787 , 917
3.653446 , 918
3.610484 , 919
2.437376 , 920
3.119018 , 921
3.020279 , 922
2.561988 , 923
1.931645 , 924
2.854137 , 925
1.702325 , 926
1.865189 , 927
1.747596 , 928
1.552572 , 929
1.990897 , 930
1.377693 , 931
0.546507 , 932
1.193376 , 933
1.312538 , 934
-0.188261 , 935
0.885348 , 936
0.056463 , 937
0.401693 , 938
-0.754693 , 939
-0.078674 , 940
-1.313159 , 941
-1.240675 , 942
-1.652128 , 943
-1.892519 , 944
-0.899490 , 945
-1.042538 , 946
-2.057882 , 947
-1.523746 , 948
-2.515356 , 949
-1.654292 , 950
-2.216484 , 951
-2.648458 , 952
-3.412344 , 953
-2.867061 , 954
-3.628546 , 955
-2.520689 , 956
-3.406732 , 957
-3.355795 , 958
-2.871769 , 959
-3.261365 , 960
-3.399172 , 961
-3.803173 , 962
-4.436925 , 963
-3.206262 , 964
-4.392140 , 965
-3.839573 , 966
-4.406832 , 967
-4.032772 , 968
-4.611859 , 969
-3.591789 , 970
-3.358957 , 971
-3.462184 , 972
-4.538109 , 973
-3.788947 , 974
-3.232886 , 975
-3.381674 , 976
-4.317344 , 977
-3.260435 , 978
-3.461237 , 979
-3.125176 , 980
-3.538954 , 981
-3.156981 , 982
-3.330191 , 983
-2.992838 , 984
-2.518788 , 985
-2.168385 , 986
-2.128335 , 987
-1.728479 , 988
-2.586736 , 989
-1.960452 , 990
-2.025920 , 991
-1.855373 , 992
-1.592600 , 993
-0.574939 , 994
-0.343150 , 995
-0.817661 , 996
-1.196811 , 997
-0.329006 , 998
-0.149378 , 999
